,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
74,ESSA,Basic Materials,2018,25.429232451268774,1097.3269507563614,737.7568499611378,1150.0,-86.66518358752074,-37.85727687785352,-11.185259552353386,-69.52115384615385,66.68520515599067
75,ESSA,Basic Materials,2019,1.8312159758457085,-91.84351134090033,-91.94553918186062,-93.5,1180.4586717630195,-1.6804665242165413,-0.43502875361282634,-214.23906871095969,-16.77018633540372
76,ESSA,Basic Materials,2020,-20.665189516733932,-932.7506268833598,-802.4303531880173,-830.7692307692307,-110.72270227808326,-21.97919445185383,-7.504175417128295,-69.86592657028845,-21.05263157894737
77,ESSA,Basic Materials,2021,162.8677379819253,-169.30655917888487,-165.1844461223169,-170.5263157894737,-457.8535891968728,-2.485380116959064,3.6812180784427113,145.33999266862168,145.37037037037038
78,FASW,Basic Materials,2018,10.419364586031236,102.11593509067325,81.47056762862223,135.89850249584026,-38.96464794895407,-15.74193350509141,-6.156143549393079,-7.138816161669311,43.981481481481495
79,FASW,Basic Materials,2019,-9.41114363871958,-29.88246676562757,-37.14889534092455,-31.070357961558813,43.67602506870534,-17.018627989224115,-7.424871187856851,-56.57471557501311,-0.9646302250803842
80,FASW,Basic Materials,2020,-0.5905121079793503,-65.94121118423735,-62.65749706563181,-63.545663852647735,166.30006835269995,17.10298759133555,6.805532855631341,-200.10114192495922,-2.922077922077918
81,FASW,Basic Materials,2021,-8.514958177553183,50.628005763063214,56.61369618033061,74.10526315789474,-41.603005584920304,6.600101492046505,2.5259035033471378,3.9894397183924895,1.6722408026755886
82,FPNI,Basic Materials,2018,-25.244393329499715,-444.1659380161275,-430.1183487093468,-490.0,-121.82214948172395,-8.84353741496598,-4.964539007092199,-227.22400857449088,-14.893617021276597
83,FPNI,Basic Materials,2019,-20.025138589187492,-165.33974870362982,-156.76680295173514,-153.20512820512823,-239.78915662650599,-26.577109020116808,-15.488754055807917,-36.647009267059815,-25.625
84,FPNI,Basic Materials,2020,212.85984041223867,69.3176345209915,59.209119027200984,55.421686746987945,95.72666275812651,-15.067948155889127,-9.67543692769162,-196.27659574468083,199.17355371900828
85,FPNI,Basic Materials,2021,15.125128851644504,-252.90044287433122,-270.9025276154318,-289.92248062015506,-167.48900665238472,32.23340888353346,18.304550922564246,-7178.729281767955,28.176795580110507
86,GDST,Basic Materials,2018,33.55394490938119,1531.881698548365,1730.6432958545731,1514.2857142857147,-92.89876969566156,44.99860428555661,29.25542031288964,232.2742474916388,14.63414634146342
87,GDST,Basic Materials,2019,-29.927950020238754,-123.42196883412716,-129.8226761019383,-127.43362831858407,-340.4255319148936,80.20977683826979,41.532160369626666,44.33819828887772,-34.04255319148936
88,GDST,Basic Materials,2020,92.97360180429942,-421.42329319530165,-414.55306990583085,-393.54838709677415,-160.43956043956044,-4.544110193145883,-2.459236955493054,-66.38772663877266,74.60317460317461
89,GDST,Basic Materials,2021,-1.5978537607879986,-17.64517938586863,-12.059377133381844,-23.076923076923066,18.181818181818187,15.378113588019772,8.049539991888494,-24.66804979253112,-9.909909909909913
90,IGAR,Basic Materials,2018,-7.517474166194461,-41.51218457503282,-40.76672153629569,-34.52830188679245,54.35402467102756,11.885748668688706,10.47764342182063,-175.754739059209,1.058201058201064
91,IGAR,Basic Materials,2019,-19.946345122246612,19.087964882663357,16.041025571481143,29.10662824207492,-31.060676888556458,-16.84890707335485,-14.665572924434429,-357.5532900834106,-10.994764397905755
92,IGAR,Basic Materials,2020,-5.820871560996778,-6.164592153524808,-8.509214166377816,1.1160714285714164,2.9684456564082637,-18.972203685351133,-16.895715291888465,-17.560273479668936,4.117647058823536
