,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
122,MASA,Consumer Cyclicals,2020,80.36454849498327,-410.52763563331564,-370.9275397546901,-425.0,-166.55518394648828,-22.487540628385702,-11.157940006450929,-206.00499124207522,116.30434782608697
123,MASA,Consumer Cyclicals,2021,384.58834576925034,45.34968477522432,39.1407461241738,69.76744186046514,247.80064707097125,-8.478726660544837,-4.39473266698397,-10.253410735958596,487.5
124,MDIA,Consumer Cyclicals,2018,-13.415337305400726,-124.20013515615739,-128.1162422986751,-125.0,-416.2790697674418,32.78884462151393,14.293651083738439,88.25991189427319,-20.930232558139537
125,MDIA,Consumer Cyclicals,2019,-64.26884006614695,-141.2029123629705,-144.5896837130895,-145.71428571428572,-180.42279411764707,14.803383172325326,6.083590237112688,-70.68562068562069,-63.23529411764706
126,MDIA,Consumer Cyclicals,2020,9.79527559055117,43.75430787578293,53.2048538866016,56.25,-28.320000000000007,11.157666045934207,4.300829524293206,-31.563892769240994,3.7037037037037095
127,MDIA,Consumer Cyclicals,2021,-14.09632034632034,-2.769291437535486,-21.910634690584914,-20.0,11.607142857142861,-32.22354340071341,-15.610110635548722,-98.60031104199066,-12.280701754385959
128,MICE,Consumer Cyclicals,2018,0.6864293442832263,-53.97336110197322,-52.82679897653918,-50.09009009009009,111.81021144920061,8.398362812604859,5.763700450002432,-1141.4275202354675,5.714285714285708
129,MICE,Consumer Cyclicals,2019,-11.606142175481523,0.21729283216782846,4.126290994106242,11.913357400722035,-16.4411508282476,16.47081843516247,12.098395189929619,-65.44195576909489,-6.486486486486484
130,MICE,Consumer Cyclicals,2020,-14.605042743747077,-92.41695922225223,-92.63866686845499,-92.74193548387096,1086.6409762363521,-11.703420600219545,-9.044116037219482,-180.12676344305868,-13.372093023255815
131,MICE,Consumer Cyclicals,2021,28.983658428043725,952.4109014675053,968.6606495033652,1028.8888888888887,-88.05025630185489,5.688556808177765,4.081486856453935,-76.44807348813472,37.67123287671234
132,MNCN,Consumer Cyclicals,2018,-52.62198508153864,-2.748491115519343,-3.5698564091814404,9.990834097158569,-51.18093385214008,-0.967328117235084,-0.12379520735697724,-15.757575757575765,-46.30350194552529
133,MNCN,Consumer Cyclicals,2019,95.25402357226668,33.496732026143775,23.69463692613762,49.83333333333334,57.663103931905,-20.939946599085843,-14.674887892376688,-15.107913669064743,136.231884057971
134,MNCN,Consumer Cyclicals,2020,-38.22508808557647,-26.00422832980972,-35.54603379696486,-23.24805339265852,-8.877033875700178,-31.014661602136457,-20.802028961272157,-30.5135593220339,-29.84615384615384
135,MNCN,Consumer Cyclicals,2021,-31.90770253231598,20.408048666354688,13.547169811320757,30.217391304347814,-39.37263860820666,-27.92854725442085,-23.573762304559224,150.01829402151375,-22.41379310344827
136,MPMX,Consumer Cyclicals,2018,-52.1048820230249,-95.75046654135198,-97.26839567355556,-124.05797101449275,-487.80896783008313,-67.53462151972157,-49.49388871440535,-140.79021034951612,-6.701030927835049
137,MPMX,Consumer Cyclicals,2019,-9.756771633969024,12289.13840029248,11960.233064482998,-715.6626506024096,-111.93521531824717,-11.787606839508271,-9.38188825680082,528.686274509804,-26.519337016574582
138,MPMX,Consumer Cyclicals,2020,-13.866074340090876,-64.40566487636633,-61.530921796305755,-73.18982387475538,177.08029197080293,40.961062190423775,30.42722938205165,-225.3313788478932,-26.81481481481481
139,MPMX,Consumer Cyclicals,2021,134.54585347438575,125.756052567381,144.25286706471155,248.1751824817519,-33.429667540889,26.11074875355142,16.560616737308195,23.30222719920367,112.03703703703704
140,MSKY,Consumer Cyclicals,2018,12.28220883952585,-20.196590974815308,-16.210773210661998,-26.17647058823529,31.11655940341197,8.975705384022973,3.7917775805974827,-65.7912687585266,-3.2051282051282044
